--------------------2019-09-15 0:04:44----------------
--------------------2019-09-15 0:09:44----------------
--------------------2019-09-15 17:49:57----------------
4004 : 2
4012 : 1
4416 : 2
1011 : 39
3015 : 1
4017 : 2
1018 : 2
81 : 2
205 : 14
3018 : 66
3010 : 6
1010 : 50
4633 : 7
1003 : 82
1006 : 39
3019 : 87
3030 : 1
4629 : 23
1014 : 16
1046 : 3
3024 : 47
1048 : 5
3017 : 186
3013 : 405
3011 : 55
3014 : 485
--------------------2019-09-15 17:54:57----------------
1011 : 16
3015 : 4
205 : 19
3018 : 101
3010 : 20
1010 : 13
1003 : 73
1006 : 62
3019 : 84
3030 : 2
4629 : 4
3024 : 189
4464 : 1
3017 : 287
3013 : 522
3011 : 102
3014 : 539
1001 : 11
1060 : 1
--------------------2019-09-15 17:59:57----------------
1011 : 1
81 : 1
205 : 15
3018 : 98
3010 : 20
1010 : 3
4633 : 1
1003 : 77
1006 : 57
3019 : 96
1046 : 3
3024 : 139
3017 : 299
3013 : 283
3011 : 107
3014 : 619
1001 : 39
--------------------2019-09-15 18:04:57----------------
4004 : 1
4031 : 1
4416 : 2
1011 : 34
4017 : 2
1018 : 2
81 : 4
205 : 15
3018 : 58
3010 : 8
1010 : 30
4633 : 8
1003 : 27
1006 : 48
3019 : 7
3030 : 3
4629 : 14
1014 : 11
3024 : 13
1000 : 2
1009 : 1
1048 : 2
3017 : 130
3013 : 486
3011 : 45
3014 : 592
1001 : 2
1032 : 1
--------------------2019-09-15 18:09:57----------------
1011 : 14
81 : 1
205 : 12
3018 : 51
3010 : 10
1010 : 18
4633 : 2
1006 : 34
3019 : 14
3030 : 14
4629 : 21
1014 : 3
1046 : 2
3024 : 4
1000 : 2
4464 : 1
1048 : 1
3017 : 91
3013 : 384
3011 : 73
3014 : 537
1001 : 5
--------------------2019-09-15 18:14:57----------------
4031 : 1
1011 : 16
4017 : 1
1018 : 1
81 : 1
205 : 12
3018 : 32
3010 : 25
1010 : 12
4633 : 3
1006 : 43
3019 : 4
3030 : 1
4629 : 7
1000 : 1
3017 : 172
3013 : 518
3011 : 41
3014 : 467
1001 : 6
82 : 1
3202 : 1
--------------------2019-09-15 18:19:57----------------
1011 : 28
4017 : 1
1018 : 1
81 : 3
205 : 10
3018 : 49
3010 : 7
1010 : 28
4633 : 2
1003 : 1
1006 : 38
3030 : 3
4629 : 4
1009 : 1
4464 : 1
3017 : 179
3013 : 601
3011 : 54
3014 : 241
1001 : 19
--------------------2019-09-15 18:24:57----------------
81 : 5
205 : 9
3018 : 51
3010 : 11
1010 : 1
1003 : 3
1006 : 26
4629 : 3
1000 : 2
1009 : 1
4464 : 1
3017 : 158
3013 : 339
3011 : 55
3014 : 256
1001 : 13
--------------------2019-09-15 18:29:57----------------
1011 : 5
205 : 10
3018 : 57
3010 : 11
1010 : 3
4633 : 1
1006 : 43
3030 : 1
1115 : 1
3017 : 194
3013 : 323
3011 : 38
3014 : 259
1001 : 17
--------------------2019-09-15 18:34:57----------------
4004 : 1
1011 : 38
4017 : 1
1018 : 1
81 : 3
205 : 8
3018 : 60
3010 : 11
1010 : 48
4633 : 5
1006 : 64
3030 : 6
4629 : 42
1014 : 23
1000 : 5
3017 : 107
3013 : 384
3011 : 30
3014 : 239
1001 : 1
82 : 1
3202 : 1
1060 : 1
--------------------2019-09-15 18:39:57----------------
4004 : 2
4416 : 1
1011 : 56
4017 : 2
1018 : 2
81 : 4
205 : 12
3018 : 63
3010 : 14
1010 : 37
4633 : 5
1003 : 44
1006 : 52
3030 : 6
4629 : 37
1000 : 1
4464 : 1
3017 : 134
3013 : 494
3011 : 73
3014 : 364
1001 : 5
--------------------2019-09-15 18:44:58----------------
1011 : 99
4017 : 1
1018 : 1
81 : 4
205 : 9
3018 : 55
3010 : 1
1010 : 15
1003 : 82
1006 : 59
3030 : 6
4629 : 9
1009 : 1
1048 : 4
3017 : 257
3013 : 270
3011 : 30
3014 : 437
1001 : 10
--------------------2019/9/15 18:49:58----------------
1011 : 9
205 : 13
3018 : 54
3010 : 1
1010 : 5
4633 : 1
1003 : 84
1006 : 54
3030 : 4
4629 : 1
4464 : 1
3017 : 276
3013 : 470
3011 : 25
3014 : 446
1001 : 11
--------------------2019/9/15 18:54:58----------------
1011 : 35
81 : 1
205 : 12
3018 : 63
3010 : 8
1010 : 15
4633 : 4
