--------------------2019-07-23 0:02:12----------------
--------------------2019-07-23 0:07:12----------------
--------------------2019-07-23 0:12:12----------------
--------------------2019-07-23 0:17:12----------------
--------------------2019-07-23 0:22:12----------------
--------------------2019-07-23 0:27:12----------------
--------------------2019-07-23 0:32:12----------------
--------------------2019-07-23 0:37:12----------------
--------------------2019-07-23 0:42:12----------------
--------------------2019-07-23 0:47:12----------------
--------------------2019-07-23 0:52:12----------------
1006 : 2
1010 : 2
3011 : 2
3030 : 3
3017 : 2
1011 : 4
4633 : 1
--------------------2019/7/23 12:22:20----------------
--------------------2019/7/23 12:27:20----------------
--------------------2019/7/23 12:32:20----------------
--------------------2019/7/23 12:37:20----------------
--------------------2019/7/23 12:42:20----------------
--------------------2019/7/23 12:47:20----------------
4004 : 1
4012 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 3
--------------------2019/7/23 12:52:20----------------
3013 : 13
1006 : 1
1010 : 6
1011 : 7
1110 : 1
1050 : 1
--------------------2019/7/23 12:57:20----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 6
1006 : 1
1000 : 5
1046 : 2
1048 : 5
--------------------2019/7/23 13:02:21----------------
4004 : 1
4017 : 1
1018 : 1
81 : 2
3013 : 5
1006 : 5
3010 : 1
3011 : 5
1001 : 5
--------------------2019/7/23 13:07:21----------------
--------------------2019/7/23 13:12:21----------------
--------------------2019/7/23 13:17:21----------------
--------------------2019/7/23 13:22:21----------------
--------------------2019/7/23 13:27:21----------------
--------------------2019/7/23 13:32:21----------------
4017 : 1
1018 : 1
81 : 1
3013 : 15
1010 : 3
3010 : 1
3011 : 1
1009 : 1
1011 : 2
4031 : 1
4039 : 1
--------------------2019/7/23 13:37:21----------------
4004 : 1
4012 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 12
205 : 1
1010 : 6
3011 : 1
1011 : 8
1110 : 1
1050 : 1
--------------------2019/7/23 13:42:21----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 19
1006 : 2
3011 : 7
3030 : 2
1000 : 5
1001 : 28
1046 : 2
1048 : 5
--------------------2019/7/23 13:47:21----------------
81 : 1
3013 : 22
1006 : 1
1010 : 5
3011 : 6
3030 : 4
1046 : 6
1011 : 5
1100 : 1
1104 : 1
82 : 2
3202 : 2
--------------------2019/7/23 13:52:21----------------
4004 : 1
4017 : 1
1018 : 1
81 : 8
3013 : 177
205 : 3
1006 : 27
1010 : 8
3010 : 1
3011 : 25
1003 : 3
3030 : 1
3017 : 11
1048 : 25
1011 : 10
1050 : 1
4633 : 1
1100 : 2
1102 : 1
4629 : 4
1031 : 4
--------------------2019/7/23 13:57:21----------------
3013 : 158
205 : 3
1006 : 6
1010 : 5
3010 : 7
3011 : 103
1003 : 3
3030 : 1
1000 : 2
1001 : 211
3017 : 17
1048 : 3
1011 : 3
4633 : 1
1100 : 2
1104 : 3
1102 : 1
4629 : 1
1115 : 9
1060 : 4
--------------------2019/7/23 14:02:21----------------
81 : 4
3013 : 143
205 : 1
1006 : 2
1010 : 7
3011 : 13
1003 : 1
1000 : 8
1001 : 9
3017 : 11
1011 : 10
1100 : 3
1104 : 1
1102 : 3
1105 : 1
1101 : 3
1031 : 3
1032 : 2
--------------------2019/7/23 14:07:21----------------
3013 : 315
205 : 4
3010 : 2
3011 : 24
1001 : 6
3017 : 41
4629 : 2
1105 : 3
1108 : 3
--------------------2019/7/23 14:12:22----------------
3013 : 255
205 : 3
1006 : 1
3010 : 5
3011 : 28
1000 : 1
1001 : 22
3017 : 28
1108 : 2
--------------------2019/7/23 14:17:22----------------
81 : 1
3013 : 269
205 : 4
1006 : 7
3011 : 23
1001 : 33
3017 : 39
1115 : 1
1105 : 1
1108 : 1
--------------------2019/7/23 14:22:22----------------
3013 : 286
205 : 3
1006 : 7
3011 : 11
1001 : 55
3017 : 38
4464 : 1
1105 : 1
1108 : 1
--------------------2019/7/23 14:27:22----------------
3013 : 275
205 : 4
3014 : 9
1006 : 5
3010 : 4
3011 : 39
1001 : 46
3017 : 35
1108 : 4
--------------------2019/7/23 14:32:22----------------
4017 : 1
1018 : 1
81 : 1
3013 : 132
205 : 1
3014 : 8
1006 : 3
3011 : 11
1001 : 4
3017 : 21
1050 : 1
4629 : 1
1115 : 1
1108 : 1
4031 : 1
--------------------2019/7/23 14:37:22----------------
3013 : 96
205 : 1
1006 : 3
1010 : 7
3010 : 8
3011 : 12
1001 : 1
3017 : 6
1048 : 1
1011 : 12
1100 : 1
1104 : 2
--------------------2019/7/23 14:42:22----------------
3013 : 107
205 : 1
1010 : 10
3010 : 12
3011 : 22
1003 : 2
1000 : 1
1001 : 5
3017 : 6
1011 : 21
4633 : 1
1100 : 1
--------------------2019/7/23 14:47:22----------------
3013 : 45
205 : 1
1010 : 19
3010 : 2
3011 : 6
3017 : 5
1011 : 41
4633 : 1
82 : 1
3202 : 1
--------------------2019/7/23 14:52:22----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 164
205 : 1
1006 : 1
1010 : 53
3010 : 10
3011 : 12
3030 : 4
1001 : 1
3017 : 18
1011 : 47
4633 : 2
4464 : 1
545 : 1
--------------------2019/7/23 14:57:22----------------
3013 : 82
205 : 3
1010 : 2
3010 : 26
3011 : 49
3030 : 7
3017 : 16
1011 : 16
--------------------2019/7/23 15:02:22----------------
4017 : 1
1018 : 1
81 : 1
3013 : 4
1010 : 1
1009 : 1
3017 : 6
4031 : 1
--------------------2019/7/23 15:07:22----------------
4004 : 1
4017 : 1
1018 : 1
81 : 1
3013 : 91
205 : 1
1006 : 5
1010 : 12
3010 : 7
3011 : 19
1003 : 4
3030 : 8
3017 : 15
1011 : 25
1050 : 1
4633 : 2
4629 : 2
--------------------2019/7/23 15:12:22----------------
81 : 2
3013 : 153
205 : 3
1006 : 3
1010 : 34
3010 : 4
3011 : 8
1003 : 8
3030 : 13
1001 : 4
3017 : 43
1011 : 9
1050 : 34
4633 : 1
82 : 1
3202 : 1
1051 : 1
1115 : 5
4634 : 8
--------------------2019/7/23 15:17:22----------------
3013 : 17
3011 : 3
3030 : 2
3017 : 6
--------------------2019/7/23 15:22:22----------------
3013 : 75
205 : 1
1010 : 9
3010 : 1
3011 : 8
3017 : 9
1011 : 24
4633 : 1
4464 : 1
1101 : 2
--------------------2019/7/23 15:27:22----------------
3013 : 100
205 : 2
1006 : 27
3010 : 12
3011 : 18
3030 : 1
1000 : 1
1001 : 17
3017 : 20
4629 : 29
--------------------2019/7/23 15:32:22----------------
3013 : 99
205 : 1
1006 : 3
1010 : 9
3010 : 6
3011 : 31
1000 : 2
1001 : 35
3017 : 31
4464 : 1
--------------------2019/7/23 15:37:23----------------
3013 : 99
205 : 2
1006 : 6
3010 : 8
3011 : 21
3030 : 18
1001 : 28
3017 : 64
--------------------2019/7/23 15:42:23----------------
4004 : 2
4012 : 1
4017 : 2
1018 : 2
81 : 2
3013 : 53
205 : 1
3014 : 17
1006 : 14
1010 : 13
3010 : 7
3011 : 14
1003 : 2
1009 : 1
1000 : 4
1001 : 35
3017 : 22
1011 : 5
1110 : 1
1050 : 2
4633 : 1
1100 : 1
1102 : 1
1106 : 1
--------------------2019/7/23 15:47:23----------------
4004 : 1
4012 : 1
4017 : 3
1018 : 3
81 : 6
3013 : 154
205 : 3
3014 : 27
1006 : 24
1010 : 10
3010 : 4
3011 : 52
1003 : 4
